,Pre-selection,QCD SF,bbFatJetPt_JER_up >= 300,VVFatJetPt_JER_up >= 300,BDTScore_JER_up >= 0.995,bbFatJetParticleNetMD_Txbb >= 0.9735,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.9883,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.995
HHbbVV,0.9147081031687907,0.9147081031687907,0.9087910422523933,0.9039911771807736,0.06998570927041846,0.04864232859474617,0.04476834657236538,0.04470999489475086,0.04448958567802845,,,
ggHH_kl_2p45_kt_1_HHbbVV,0.6688447704532685,0.6688447704532685,0.6648232888972543,0.6615304688795937,0.0507781177539186,0.035090724810403824,0.03170623284996215,0.031641180726217105,0.03153420752824879,,,
ggHH_kl_5_kt_1_HHbbVV,0.6956895087373941,0.6956895087373941,0.6919837261137559,0.6895359500254084,0.03655446218140211,0.02589666346673539,0.02288501385339389,0.022817618127969445,0.02275370122959345,,,
ggHH_kl_0_kt_1_HHbbVV,1.1944766869755938,1.1944766869755938,1.1863320607318555,1.1793065385470574,0.08883229974716365,0.0637459469022054,0.05824105857074667,0.05810748727835246,0.057907305907618424,,,
VBFHHbbVV,0.017115373482989717,0.017115373482989717,0.017017363606822954,0.016929960784848687,0.0010171799325680586,0.000742777741408916,0.0004925528369401735,0.0004925528369401735,0.00048614689104418865,,,
qqHH_CV_1_C2V_0_kl_1_HHbbVV,9.060969753010587,9.060969753010587,9.040636795335303,9.026372449520458,0.9526445546828479,0.7147022751243551,0.3238942425210514,0.32316244049209414,0.3216128457332535,,,
qqHH_CV_1p5_C2V_1_kl_1_HHbbVV,15.269096111629358,15.269096111629358,15.235710988413302,15.208705941882577,1.59726608708816,1.1976064703954203,0.5416009273585274,0.5399958700075492,0.5365754856246341,,,
qqHH_CV_1_C2V_1_kl_2_HHbbVV,0.0173959132140592,0.0173959132140592,0.017297188158115442,0.01721631337755096,0.0005839871210153173,0.0003643105511944762,0.00023935677880498302,0.00023935677880498302,0.00023733739990881663,,,
qqHH_CV_1_C2V_2_kl_1_HHbbVV,8.138882127595444,8.138882127595444,8.123037690630078,8.112049494318502,0.8829184778619338,0.6676639945201025,0.2977509222713878,0.29721343870046824,0.2960003778216196,,,
qqHH_CV_1_C2V_1_kl_0_HHbbVV,0.04617824244896124,0.04617824244896124,0.045925054049681675,0.04568813387406423,0.004075512719096499,0.002986715231054045,0.0017163328754228745,0.0017163328754228745,0.0017104898040329222,,,
QCD,717986.216814939,956785.8146709627,948644.7035294859,941689.1725997124,34.77263900554921,0.555839799505896,0.555839799505896,0.555839799505896,0.555839799505896,,,
TT,63126.80979180276,63126.80979180276,62748.65359108715,62350.558550020374,17.356373094242535,3.148178079617372,3.2073162378260918,2.875383962352412,2.8015493108271,,,
ST,5417.824558008516,5417.824558008516,5380.019529035428,5352.781145230527,0.8941191041098244,0.30245845618708966,0.30245845618708966,0.30245845618708966,0.30245845618708966,,,
W+Jets,9487.889178263631,9487.889178263631,9424.098448265346,9376.427000646685,4.291392261194026,1.0371520695821397,1.0371520695821397,1.0371520695821397,1.0371520695821397,,,
Z+Jets,12055.822300436781,12055.822300436781,11970.280347915328,11907.501953889905,2.804690376688436,1.198281146340021,1.198281146340021,1.198281146340021,1.198281146340021,,,
Diboson,544.751536187187,544.751536187187,541.0881926888653,539.2414054191454,0.0,0.0,0.0,0.0,0.0,,,
ggFHbb,120.74204174793252,120.74204174793252,120.07042524743345,119.27825223478067,0.019332181450584476,0.019332181450584476,0.019332181450584476,0.019332181450584476,0.019332181450584476,,,
VBFHbb,32.24173303425971,32.24173303425971,32.11233185743809,31.972834248054944,0.0,0.0,0.0,0.0,0.0,,,
ZHbb,32.70020301080715,32.70020301080715,32.50629199227846,32.37127325754241,0.005904869007387837,0.0032189267356106596,0.0032189267356106596,0.0032189267356106596,0.0032189267356106596,,,
WHbb,56.014320595270185,56.014320595270185,55.67763486575412,55.48629077310594,0.006447934325647545,0.0023982220543541906,0.0023982220543541906,0.0023982220543541906,0.0023982220543541906,,,
ggZHbb,4.8805631912185055,4.8805631912185055,4.8517784616619,4.8285634978383225,0.0007828385699077611,0.00012382488477811367,0.00012382488477811367,0.00012382488477811367,0.00012382488477811367,,,
ttHbb,156.94119216557863,156.94119216557863,156.03648620372667,155.10345329641785,0.04846114093365963,0.01551309217541196,0.014439187052577133,0.01348538761625966,0.012765284726631703,,,
HWW,80.56791059341468,80.56791059341468,80.16639644289663,79.67713590709836,0.6745058689638845,0.21122809535002923,0.19920501450711717,0.1928474846194133,0.18211003331801007,,,
Data,1047903.0,1047903.0,,,,33.0,33.0,33.0,32.0,1047903.0,1047903.0,182.0
