,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.998,bbFatJetParticleNetMD_Txbb >= 0.9883,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,9.060969753010587,9.060969753010587,9.060969753010587,9.041934826728792,9.02728294983494,2.18993877495921,1.3110682408672114,1.3092598682900587,1.3043340947214426
QCD,717986.216814939,956785.8146709627,956785.8146709627,948406.4124347997,941617.267942029,27.681916974218208,0.0,0.0,0.0
TT,63126.80979180276,63126.80979180276,63126.80979180276,62714.21430804499,62290.703474200425,4.534065114377653,0.14879557028513868,0.14879557028513868,0.14879557028513868
ST,5417.824558008516,5417.824558008516,5417.824558008516,5380.176293677084,5350.773696634727,0.17892478269701123,0.0,0.0,0.0
W+Jets,9487.889178263631,9487.889178263631,9487.889178263631,9424.292575831972,9375.118673797197,1.3177847600430708,0.09674163352935557,0.09674163352935557,0.09674163352935557
Z+Jets,12055.822300436781,12055.822300436781,12055.822300436781,11968.016139487008,11904.514452147456,0.5423537109920524,0.1258627839321521,0.1258627839321521,0.1258627839321521
Diboson,544.751536187187,544.751536187187,544.751536187187,541.5192000426408,539.5255957808083,0.0,0.0,0.0,0.0
ggFHbb,120.74204174793252,120.74204174793252,120.74204174793252,120.02707196890958,119.27175261578469,0.0,0.0,0.0,0.0
VBFHbb,32.24173303425971,32.24173303425971,32.24173303425971,32.089487243194796,31.921442997500897,0.0,0.0,0.0,0.0
ZHbb,32.70020301080715,32.70020301080715,32.70020301080715,32.51666448179822,32.40029638484181,0.0012420964073974828,0.0012420964073974828,0.0012420964073974828,0.0012420964073974828
WHbb,56.014320595270185,56.014320595270185,56.014320595270185,55.69337399997595,55.51504919284625,0.0031153107829307706,0.0022411062213929045,0.0022411062213929045,0.0022411062213929045
ggZHbb,4.8805631912185055,4.8805631912185055,4.8805631912185055,4.852821845932874,4.827078996358681,0.000296081263073866,0.0,0.0,0.0
ttHbb,156.94119216557863,156.94119216557863,156.94119216557863,155.9939482895008,154.97672213467678,0.01866722052754522,0.005926627531124525,0.005926627531124525,0.004974547008879802
HWW,80.56791059341468,80.56791059341468,80.56791059341468,80.1332628058381,79.59897023669294,0.15733642121753844,0.029537220628227407,0.02876393919253134,0.025496346206649
Data,1047903.0,1047903.0,1047903.0,1047903.0,1047903.0,62.0,3.0,3.0,3.0
