,Pre-selection,QCD SF,bbFatJetPt_JES_up >= 300,VVFatJetPt_JES_up >= 300,BDTScore_JES_up >= 0.994,bbFatJetParticleNetMD_Txbb >= 0.9714,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.987,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.994
HHbbVV,1.676130328580837,1.676130328580837,1.6757548522012857,1.6755174017437258,0.19382913470628627,0.1349744413167714,0.12171973515199123,0.12154789065264246,0.12095677034152,,,
QCD,1117757.9198795073,1251971.716351885,1251682.6046422862,1251519.0665727286,243.95843564572468,36.13337038644527,35.44058055247154,35.44058055247154,35.44058055247154,,,
TT,114729.52068857195,114729.52068857195,114706.15876300249,114683.14121694586,51.385452931744524,9.330971826140821,9.28038236034486,7.9847048680281,7.6927063083011324,,,
ST,9991.097357360093,9991.097357360093,9989.024577587452,9987.966441260009,5.143183313691662,1.0513281373563417,1.0513281373563417,1.0513281373563417,1.0019694498900742,,,
W+Jets,14710.822213085146,14710.822213085146,14707.90486347219,14705.855078584122,11.042698393124718,2.390740892963677,2.390740892963677,2.390740892963677,2.390740892963677,,,
Z+Jets,21597.004857058182,21597.004857058182,21592.713993914025,21589.977951000445,7.529242377652125,3.6623307356047157,3.595914624834812,3.5128068171209366,3.5128068171209366,,,
Diboson,936.1606241609028,936.1606241609028,935.6242769877188,935.6242769877188,0.28001420954562,0.0,0.0,0.0,0.0,,,
ggFHbb,224.56874142701201,224.56874142701201,224.5170485658804,224.45546900141025,0.036758875733498654,0.02215841641627536,0.02215841641627536,0.02215841641627536,0.02215841641627536,,,
VBFHbb,66.27722451912622,66.27722451912622,66.27546093253595,66.27338743540412,0.00781540855142399,0.007053118410133913,0.007053118410133913,0.007053118410133913,0.007053118410133913,,,
ZHbb,63.465766584473805,63.465766584473805,63.45579974544757,63.45287399754096,0.02626838561233915,0.017172947104272265,0.015801096743790006,0.015801096743790006,0.015801096743790006,,,
WHbb,108.86564442012758,108.86564442012758,108.84087638332325,108.83414264832638,0.06278840255013243,0.043157731165120596,0.041397493482688306,0.041397493482688306,0.041397493482688306,,,
ggZHbb,9.5080271296301,9.5080271296301,9.505625210234324,9.504521809114898,0.0024762937059121465,0.001534862252293786,0.001534862252293786,0.001534862252293786,0.001534862252293786,,,
ttHbb,312.2634270090423,312.2634270090423,312.18019451465693,312.12908216023584,0.1812519751382908,0.07050356602396167,0.06809112224216306,0.05787645737495916,0.05787645737495916,,,
HWW,150.72907678953348,150.72907678953348,150.68815304215195,150.65286062054875,1.7522297694784768,0.520811684930978,0.4854814525311485,0.4789854599896079,0.45621318576467074,,,
Data,1414872.0,1414872.0,,,,97.0,95.0,92.0,89.0,1414872.0,1414872.0,479.0
