,Pre-selection,QCD SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.995,bbFatJetParticleNetMD_Txbb >= 0.9714,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.987,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.676130328580837,1.676130328580837,1.6712036429905937,1.6670538167650584,0.17154997901438523,0.11948714402514561,0.10648226262626996,0.10635438274613174,0.10584027053099777
QCD,1117757.9198795073,1251971.716351885,1247814.9781850395,1244750.07933536,165.47776252806045,16.218321634976864,15.52553180100313,15.52553180100313,15.52553180100313
TT,114729.52068857195,114729.52068857195,114375.90267312861,114019.19131760647,39.19176252611536,7.119748210152483,7.0691587443565185,6.193813473649688,6.008682513795505
ST,9991.097357360093,9991.097357360093,9956.444147193402,9930.244963807756,4.288173313294973,0.8038150546612054,0.8038150546612054,0.8038150546612054,0.8038150546612054
W+Jets,14710.822213085146,14710.822213085146,14672.491652608198,14641.631954844934,9.314781163642897,1.7722944782359622,1.7722944782359622,1.7722944782359622,1.7722944782359622
Z+Jets,21597.004857058182,21597.004857058182,21522.694272012075,21479.126831498128,5.850212714500464,2.7376450405078216,2.671228929737918,2.671228929737918,2.671228929737918
Diboson,936.1606241609028,936.1606241609028,932.3120773317856,930.6761200627391,0.28001420954562,0.0,0.0,0.0,0.0
ggFHbb,224.56874142701201,224.56874142701201,224.09132954605533,223.5656191986538,0.036758875733498654,0.02215841641627536,0.02215841641627536,0.02215841641627536,0.02215841641627536
VBFHbb,66.27722451912622,66.27722451912622,66.16198883813554,66.0249915252132,0.0007622901412900761,0.0,0.0,0.0,0.0
ZHbb,63.465766584473805,63.465766584473805,63.322797344840964,63.235634550720064,0.01818714392975971,0.010534191053155503,0.00916234069267324,0.00916234069267324,0.00916234069267324
WHbb,108.86564442012758,108.86564442012758,108.63886528171966,108.52664862322723,0.05556659629155811,0.036607664563054476,0.03484742688062219,0.03484742688062219,0.03484742688062219
ggZHbb,9.5080271296301,9.5080271296301,9.483212575914823,9.46312346044892,0.0017534545514877981,0.0012379859681931127,0.0012379859681931127,0.0012379859681931127,0.0012379859681931127
ttHbb,312.2634270090423,312.2634270090423,311.1744105719533,310.21793216817366,0.13372374841815876,0.05510969090103278,0.05269724711923415,0.0473108987329271,0.0473108987329271
HWW,150.72907678953348,150.72907678953348,150.22850888691733,149.66583899443282,1.5389757975223035,0.4533557899609407,0.4205517039106156,0.4166892728689565,0.40004126192685274
Data,1414872.0,1414872.0,1414872.0,1414872.0,359.0,76.0,74.0,72.0,70.0
