,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF < 0.999,BDTScore >= 0.98,bbFatJetParticleNetMD_Txbb >= 0.9735,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,0.9147081031687907,0.9147081031687907,0.9147081031687907,0.9088022319312213,0.9037950499185726,0.894212043817242,0.15877691468003782,0.108110887918067,0.10802735881168807,0.10750260591769643
QCD,717986.216814939,956785.8146709627,956785.8146709627,948406.4124347997,941617.267942029,941611.5011837472,558.6879586418522,123.47610145501307,123.47610145501307,123.47610145501307
TT,63126.80979180276,63126.80979180276,63126.80979180276,62714.21430804499,62290.703474200425,62288.9303772574,127.9550572285394,21.951991159641977,20.201339383706134,19.22868469299315
ST,5417.824558008516,5417.824558008516,5417.824558008516,5380.176293677084,5350.773696634727,5350.7186052379175,8.145337459199785,1.5783864031624928,1.5783864031624928,1.5783864031624928
W+Jets,9487.889178263631,9487.889178263631,9487.889178263631,9424.292575831972,9375.118673797197,9374.685787885508,26.11815849616944,4.473630224077747,4.473630224077747,4.37569353014305
Z+Jets,12055.822300436781,12055.822300436781,12055.822300436781,11968.016139487008,11904.514452147456,11904.380330249478,16.241667678929588,5.906589312010865,5.849232434319239,5.722855276090541
Diboson,544.751536187187,544.751536187187,544.751536187187,541.5192000426408,539.5255957808083,539.5255957808083,0.4058510339681891,0.0,0.0,0.0
ggFHbb,120.74204174793252,120.74204174793252,120.74204174793252,120.02707196890958,119.27175261578469,119.27175261578469,0.1175015169028249,0.09969865571370827,0.09969865571370827,0.09969865571370827
VBFHbb,32.24173303425971,32.24173303425971,32.24173303425971,32.089487243194796,31.921442997500897,31.921442997500897,0.06220243985981203,0.04915191549320387,0.04915191549320387,0.04915191549320387
ZHbb,32.70020301080715,32.70020301080715,32.70020301080715,32.51666448179822,32.40029638484181,32.40029638484181,0.045114499693171675,0.028310189347365344,0.028310189347365344,0.028310189347365344
WHbb,56.014320595270185,56.014320595270185,56.014320595270185,55.69337399997595,55.51504919284625,55.51504919284625,0.08302983033398045,0.059321076269656485,0.059321076269656485,0.058442516610015205
ggZHbb,4.8805631912185055,4.8805631912185055,4.8805631912185055,4.852821845932874,4.827078996358681,4.826854261517424,0.006730159987158917,0.004089780031388647,0.004089780031388647,0.004089780031388647
ttHbb,156.94119216557863,156.94119216557863,156.94119216557863,155.9939482895008,154.97672213467678,154.97141978934926,0.38476106955129513,0.13686564064978507,0.13434466287268515,0.12343526569749785
HWW,80.56791059341468,80.56791059341468,80.56791059341468,80.1332628058381,79.59897023669294,79.52003283293574,1.8530601671175515,0.532997891704976,0.5098268498957566,0.4851735545581326
Data,1047903.0,1047903.0,1047903.0,1047903.0,1047903.0,1047879.0,1486.0,265.0,263.0,260.0
