,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.998,bbFatJetParticleNetMD_Txbb >= 0.9714,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,20.76198779204722,20.76198779204722,20.76198779204722,20.740910849479715,20.727007927656505,6.075373528507861,4.649988160215257,4.643612895160133,4.628143589737589
QCD,1117757.9198795073,1251971.716351885,1251971.716351885,1247814.9781850395,1244750.07933536,62.17704134166802,17.434879237342216,17.434879237342216,17.434879237342216
TT,114729.52068857195,114729.52068857195,114729.52068857195,114375.90267312861,114019.19131760647,12.398213693982564,2.526944437660311,2.4027259890965977,2.4027259890965977
ST,9991.097357360093,9991.097357360093,9991.097357360093,9956.444147193402,9930.244963807756,2.5626086762406484,0.18422174773936137,0.18422174773936137,0.13486306027309386
W+Jets,14710.822213085146,14710.822213085146,14710.822213085146,14672.491652608198,14641.631954844934,3.1811809154642443,0.7761343184847886,0.7761343184847886,0.7761343184847886
Z+Jets,21597.004857058182,21597.004857058182,21597.004857058182,21522.694272012075,21479.126831498128,2.002016135901982,0.49695750543727124,0.49695750543727124,0.49695750543727124
Diboson,936.1606241609028,936.1606241609028,936.1606241609028,932.3120773317856,930.6761200627391,0.48989178437141684,0.48989178437141684,0.48989178437141684,0.48989178437141684
ggFHbb,224.56874142701201,224.56874142701201,224.56874142701201,224.09132954605533,223.5656191986538,0.04502725349798288,0.04502725349798288,0.04502725349798288,0.04502725349798288
VBFHbb,66.27722451912622,66.27722451912622,66.27722451912622,66.16198883813554,66.0249915252132,0.0313406363497363,0.0,0.0,0.0
ZHbb,63.465766584473805,63.465766584473805,63.465766584473805,63.322797344840964,63.235634550720064,0.0072169308309775115,0.0072169308309775115,0.0072169308309775115,0.0072169308309775115
WHbb,108.86564442012758,108.86564442012758,108.86564442012758,108.63886528171966,108.52664862322723,0.010053445551483981,0.006528393464897562,0.006528393464897562,0.006528393464897562
ggZHbb,9.5080271296301,9.5080271296301,9.5080271296301,9.483212575914823,9.46312346044892,0.0007294408324124665,0.0007294408324124665,0.0007294408324124665,0.0007294408324124665
ttHbb,312.2634270090423,312.2634270090423,312.2634270090423,311.1744105719533,310.21793216817366,0.014815337680723527,0.00810562208104819,0.00810562208104819,0.008479342585015034
HWW,150.72907678953348,150.72907678953348,150.72907678953348,150.22850888691733,149.66583899443282,0.5199936812874664,0.1625278176510388,0.15318089132088114,0.1449831691978461
Data,1414872.0,1414872.0,1414872.0,1414872.0,1414872.0,154.0,32.0,32.0,31.0
