,Pre-selection,QCD SF,bbFatJetPt_JES_down >= 300,VVFatJetPt_JES_down >= 300,BDTScore_JES_down >= 0.994,bbFatJetParticleNetMD_Txbb >= 0.9734,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.988,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.994
HHbbVV,1.706591057896172,1.706591057896172,1.6956488206244413,1.6870219762186835,0.20582029524818315,0.14083564188019612,0.12517967599072857,0.1249596834689306,0.12450278160248533,,,
ggHH_kl_2p45_kt_1_HHbbVV,1.3238501132828857,1.3238501132828857,1.3165197593868019,1.3110214829059383,0.1559042894226246,0.10639277672226576,0.09289647380319305,0.09278795742423873,0.09235345420357155,,,
ggHH_kl_5_kt_1_HHbbVV,1.4540657446775804,1.4540657446775804,1.4462305900962389,1.4392955507192307,0.11876416551358833,0.08180989072189247,0.07018480415103936,0.07003393888948778,0.06985967837693582,,,
ggHH_kl_0_kt_1_HHbbVV,2.1525536887480916,2.1525536887480916,2.137570596615636,2.1263297666407253,0.24978999218256273,0.1681683312035474,0.15037649334883652,0.150179331981295,0.14957109423524928,,,
VBFHHbbVV,0.03938444220488589,0.03938444220488589,0.03908003702313971,0.03885051323503232,0.003756078809918281,0.00265619797547017,0.0015886291261053367,0.001584347463115456,0.0015813908278329934,,,
qqHH_CV_1_C2V_0_kl_1_HHbbVV,25.803125191164327,25.803125191164327,25.742252257394117,25.704945059660464,3.8062796390473497,2.8681390041163057,1.2210146483481652,1.2185594551476333,1.2148625117911567,,,
qqHH_CV_1p5_C2V_1_kl_1_HHbbVV,42.97286862414579,42.97286862414579,42.8629150243242,42.79297341024497,6.334516285827244,4.757085260638106,2.031769191014847,2.027285840344579,2.016798863730191,,,
qqHH_CV_1_C2V_1_kl_2_HHbbVV,0.04105557177629756,0.04105557177629756,0.04073303080960986,0.0405174122694524,0.002268605235806672,0.0016163704522364711,0.0010359582753983188,0.0010340968041601564,0.0010340968041601564,,,
qqHH_CV_1_C2V_2_kl_1_HHbbVV,23.628855946473465,23.628855946473465,23.573988818796686,23.541072415448003,3.4967437714469947,2.6261618114993226,1.0963144391521649,1.0940714452749547,1.0889891103531415,,,
qqHH_CV_1_C2V_1_kl_0_HHbbVV,0.10023448588249756,0.10023448588249756,0.09962742189198046,0.09895818332933407,0.013265302060949207,0.009629585980614006,0.005561811653763045,0.005547745066642431,0.005523753101909027,,,
QCD,1126208.5372077704,1204990.9790546382,1195580.4197497359,1188493.8378485164,146.16726707798122,29.237342861633422,28.569159450347186,28.569159450347186,28.569159450347186,,,
TT,126178.01663528237,126178.01663528237,125277.51309674431,124328.8175008741,62.84180933818956,11.541561059747425,11.541561059747425,10.189095541780242,9.305009927756517,,,
ST,11213.018738828063,11213.018738828063,11119.661879992498,11058.864901644467,5.454182700230386,1.5984770806583886,1.5984770806583886,1.5821433806765661,1.5821433806765661,,,
W+Jets,15930.077126498532,15930.077126498532,15826.798062580072,15744.192115021908,13.984593687157634,3.549258960240893,3.4293010357556812,3.4293010357556812,3.4293010357556812,,,
Z+Jets,22772.15825578505,22772.15825578505,22591.343797623595,22477.3522387971,8.660931100803726,3.0750300264613157,3.0750300264613157,3.0750300264613157,3.0750300264613157,,,
Diboson,1008.665041486354,1008.665041486354,1001.555468829989,995.7367767362746,0.0,0.0,0.0,0.0,0.0,,,
ggFHbb,223.1087799478259,223.1087799478259,222.20721408699214,220.60052287185852,0.03647825207403547,0.004906740354104953,0.004906740354104953,0.004906740354104953,0.004906740354104953,,,
VBFHbb,71.28205035333777,71.28205035333777,70.93247270180143,70.49767611071601,0.0,0.0,0.0,0.0,0.0,,,
ZHbb,67.12062616739404,67.12062616739404,66.73802979718431,66.52688948307338,0.017148851612845763,0.014826233507708675,0.012134839740838614,0.012134839740838614,0.012134839740838614,,,
WHbb,116.35029311753367,116.35029311753367,115.70531888025883,115.43919849488618,0.05640773500546348,0.033450776751727744,0.03223926934479697,0.03223926934479697,0.03223926934479697,,,
ggZHbb,10.311005316400479,10.311005316400479,10.25139710473921,10.200185500756241,0.003153423080613252,0.0026555977954472823,0.0023400886512921337,0.0023400886512921337,0.0023400886512921337,,,
ttHbb,354.83801865944884,354.83801865944884,351.98243580111443,349.16857078942746,0.1889994842005953,0.06690574639142746,0.0650855870732189,0.06067517160203859,0.056200510392289224,,,
HWW,172.07437391871363,172.07437391871363,170.7911521048616,169.23726416010865,2.1793974758373724,0.5469087167599996,0.5006613658312042,0.4746221421675414,0.4523898592289936,,,
Data,1383108.0,1383108.0,,,,96.0,95.0,93.0,92.0,1383108.0,1383108.0,472.0
